# COMSOL wave_based_room listening point golden
# table,tbl1
# expression,pate.p_t and pate.p_t/(1[m/s]*pate.Z)
# pressure_unit,Pa
# normalized_unit,1
# receiver_point_ids,122,121,53,35
# receiver_coordinate_unit,m
# receiver_coordinate,122,1.2,1.3125,1
# receiver_coordinate,121,0.20000000000000001,0.875,1
# receiver_coordinate,53,-0.80000000000000004,0.4375,1
# receiver_coordinate,35,-1.8,0,1
time,p122,p121,p53,p35,pn122,pn121,pn53,pn35
0.030175304403778646,-0.24292041698199671,1.6504159953751925,0.41632122772845176,-0.063199575328310942,-0.00059018565836247989,0.0040097570344392432,0.0010114704269398732,-0.00015354610138073604
0.030177679663885997,-0.26137383744665582,1.6527529755509203,0.40510293131172692,-0.049090425074962765,-0.00063501904141558755,0.0040154348288409143,0.00098421509065045425,-0.00011926731067775211
0.030180054923993348,-0.27986370522164039,1.6550202761732287,0.39389336522478074,-0.03507361717930349,-0.00067994097478532654,0.0040209433337542004,0.00095698096507478329,-8.5212869726198961e-05
0.0301824301841007,-0.29838513421126528,1.6572168974031618,0.3826934616995169,-0.021151155850803533,-0.00072493958749092642,0.0040262801200271186,0.00092977031511058531,-5.1387647839658737e-05
0.030184805444208051,-0.316933225927721,1.6593418162222227,0.37150414568296808,-0.007325014177395661,-0.00077000297844441457,0.0040314427021919891,0.00090258538795667668,-1.7796438720591987e-05
0.030187180704315402,-0.33550307055597078,1.6613939867933551,0.36032633468807085,0.0064028661237263808,-0.00081511921903782997,0.0040364285393424569,0.00087542841275041515,1.5556040145107827e-05
0.030189555964422753,-0.35408974802107768,1.6633723408329495,0.34916093864580783,0.020030574946174679,-0.00086027635573634044,0.0040412350360372927,0.00084830160020847394,4.866514807136706e-05
0.030191931224530105,-0.37268832905774418,1.6652757879937263,0.33800885975876171,0.033556234025287845,-0.00090546241267673523,0.0040458595432306278,0.00082120714227104403,8.1526321732963681e-05
0.030194306484637456,-0.39129387628184803,1.6671032162583932,0.32687099235612205,0.04697799715989627,-0.0009506653942707679,0.0040502993592283609,0.00079414721174956768,0.00011413507570431554
0.030196681744744807,-0.4099014452637566,1.6688534923439338,0.31574822275018694,0.060294050424926887,-0.00099587328781281978,0.0040545517306703931,0.00076712396197810241,0.00014648700297601285
0.030199057004852158,-0.42850608560320347,1.6705254621164016,0.30464142909440095,0.073502612374842402,-0.0010410740660913593,0.004058613853538391,0.00074013952646841835,0.00017857777544908263
0.030201432264959509,-0.44710284200550771,1.6721179510160813,0.29355148124297148,0.08660193423791511,-0.0010862556900036631,0.0040624828741887302,0.00071319601856892974,0.00021040314440698521
0.030203807525066861,-0.46568675535892073,1.673629764492883,0.2824792406121045,0.09959030010133578,-0.0011314061111732769,0.004066155890410309,0.00068629553112756203,0.00024195894096534448
0.030206182785174212,-0.48425286381287935,1.6750596884518181,0.27142556004290219,0.11246602708716273,-0.0011765132745696779,0.0040696299525068468,0.00065944013615865452,0.00027324107649942357
0.030208558045281563,-0.5027962038569509,1.6764064897084237,0.26039128366596298,0.12522746551911684,-0.0012215651211296185,0.0040729020644033618,0.00063263188451400147,0.00030424554304936066
0.030210933305388914,-0.52131181140024685,1.6776689164539731,0.24937724676772588,0.13787299908023157,-0.0012665495903796085,0.0040759691847764169,0.00060587280555812902,0.00033496841370318656
0.030213308565496266,-0.53979472285109287,1.6788456987303348,0.2383842756586001,0.15040104496137049,-0.0013114546230590207,0.0040788282282078108,0.00057916490684791085,0.00036540584295765427
0.030215683825603617,-0.55823997619673238,1.679935548914312,0.22741318754292106,0.16281005400062531,-0.001356268163743276,0.0040814760663613024,0.00055251017381662069,0.00039555406705691287
0.030218059085710968,-0.57664261208284573,1.6809371622113116,0.21646479039077438,0.17509851081361158,-0.0014009781634665836,0.0040839095291820013,0.0005259105694625228,0.00042540940430906606
0.030220434345818319,-0.59499767489267141,1.6818492171581849,0.20553988281172683,0.18726493391468099,-0.001445572582343711,0.0040861254061180397,0.00049936803404209632,0.00045496825538066327
0.030222809605925671,-0.61330021382550393,1.6826703761350625,0.19463925393050721,0.19930787582907181,-0.001490039392190243,0.0040881204473640978,0.00047288448476799617,0.00048422710356917353
0.030225184866033022,-0.63154528397435805,1.6833992858860338,0.18376368326467551,0.21122592319602085,-0.0015343665791408118,0.0040898913651264187,0.00044646181551184533,0.00051318251505350066
0.030227560126140373,-0.64972794740257478,1.6840345780484851,0.17291394060432194,0.22301769686286416,-0.001578542146264759,0.0040914348349088562,0.00042010189651195813,0.00054183113912260493
0.030229935386247724,-0.66784327421915757,1.6845748696909379,0.16209078589383485,0.23468185197015359,-0.0016225541161787114,0.0040927474968195775,0.00039380657408609053,0.00057016970838229741
0.030232310646355075,-0.68588634365261825,1.6850187638591991,0.15129496911577764,0.24621707802782233,-0.0016663905336555354,0.0040938259568979573,0.00036757767034931404,0.00059819503894028756
0.030234685906462427,-0.70385224512311584,1.6853648501306506,0.14052723017691474,0.25762209898243044,-0.0017100394682291445,0.0040946667884612506,0.00034141698293711065,0.00062590403056955897
0.030237061166569778,-0.72173607931267336,1.685611705176504,0.12978829879642423,0.26889567327552816,-0.001753489016794639,0.0040952665334706125,0.00031532628473378093,0.00065329366685016568
0.030239436426677129,-0.73953295923325646,1.6857578933318194,0.11907889439633816,0.2800365938931732,-0.0017967273062032471,0.0040956217039159852,0.00028930732360626379,0.00068036101528953644
0.03024181168678448,-0.75723801129249602,1.6858019671731237,0.1083997259942476,0.29104368840664324,-0.0018397424958515455,0.0040957287832194458,0.00026336182214345871,0.00070710322742138798
0.030244186946891832,-0.77484637635684273,1.6857424681034208,0.097751492098311035,0.30191581900438685,-0.0018825227802644383,0.0040955842276565136,0.00023749147740114441,0.00073351753888334999
0.030246562206999183,-0.79235321081193644,1.6855779269444149,0.08713488060460485,0.31265188251525439,-0.0019250563916713714,0.0040951844677949833,0.0002116979606525871,0.00075960126947340718
0.030248937467106534,-0.80975368761997879,1.6853068645357472,0.076550568696853116,0.32325081042306014,-0.0019673316025752645,0.0040945259099507952,0.00018598291714492984,0.00078535182318527732
0.030251312727213885,-0.82704299737389309,1.6849277923410551,0.065999222748573394,0.33371156887252168,-0.0020093367283136373,0.0040936049376604838,0.00016034796586145139,0.00081076668822284187
0.030253687987321237,-0.84421634934805834,1.68443921306065,0.055481498227676694,0.34403315866662781,-0.0020510601296114149,0.004092417913169704,0.0001347946992897879,0.00083584343699375082
0.030256063247428588,-0.86126897254541268,1.6838396212506177,0.044998039603557458,0.35421461525549131,-0.0020924902151249094,0.0040909611789373612,0.00010932468319620374,0.00086057972608234051
0.030258438507535939,-0.87819611674070097,1.6831275039481381,0.034549480256709425,0.36425500871673705,-0.0021336154439764361,0.0040892310591548551,8.3939456405999579e-05,0.00088497329620198519
0.03026081376764329,-0.89499305351967073,1.6823013413028216,0.024136442390904216,0.37415344372748849,-0.0021744243282790835,0.0040872238612799363,5.8640530590146304e-05,0.00090902197212703716
0.030263189027750641,-0.91165507731399675,1.6813596072138466,0.013759536947966649,0.38390905952800697,-0.0022149054356511099,0.0040849358775846617,3.3429390058228014e-05,0.00093272366260448733
0.030265564287857993,-0.92817750643172814,1.6803007699727048,0.0034193635251829552,0.39352102987705007,-0.0022550473917194564,0.0040823633867169704,8.3074915577817193e-06,0.00095607636024550556
0.030267939547965344,-0.94455568408305257,1.6791232929113307,-0.0068834897046244755,0.40298856299900804,-0.0022948388826118868,0.0040795026552753423,-1.672373591988454e-05,0.00097907814139700693
0.030270314808072695,-0.96078497940116636,1.6778256350554104,-0.017148446070321698,0.4123109015228883,-0.0023342686574372362,0.0040763499393960409,-4.1662891327312192e-05,0.0010017271659934119
0.030272690068180046,-0.9768607884580458,1.6764062517826503,-0.027374940476953161,0.42148732241321163,-0.0023733255307532698,0.0040729014863524066,-6.6508601741868716e-05,0.0010240216773887553
0.030275065328287398,-0.99277853527491666,1.6748635954857991,-0.03756241947746497,0.43051713689289178,-0.0024119983850216637,0.0040691535361656933,-9.1259522540002358e-05,0.0010459600021693193
0.030277440588394749,-1.0085336728272145,1.6731961162401932,-0.047710341341627889,0.43939969035816895,-0.002450276173049598,0.0040651023232269028,-0.00011591433756469362,0.0010675405499469607
0.0302798158485021,-1.0241216840438339,1.6714022624756166,-0.057818176122128813,0.44813436228567016,-0.0024881479204174779,0.0040607440779290979,-0.00014047175928602726,0.0010887618131333095
0.030282191108609451,-1.0395380828004654,1.6694804816522535,-0.067885405717799205,0.45672056613167084,-0.0025256027278922873,0.0040560750283096542,-0.00016493052895480856,0.0011096223666950216
0.030284566368716802,-1.0547784149068191,1.6674292209405062,-0.077911523933949053,0.46515774922363623,-0.0025626297738260912,0.0040510914017019102,-0.00018928941674914738,0.0011301208678902728
0.030286941628824154,-1.0698382590875339,1.6652469279044608,-0.087896036539777331,0.47344539264411845,-0.0025992183165391984,0.0040457894263956776,-0.00021354722191393912,0.0011502560559866824
0.030289316888931505,-1.0847132279565759,1.6629320511887742,-0.097838461322827461,0.48158301110709106,-0.0026353576966875025,0.0040401653333060599,-0.00023770277289316685,0.0011700267519608627
0.030291692149038856,-1.0993989689849286,1.6604830412087577,-0.10773832814046019,0.48957015282680238,-0.0026710373396135294,0.0040342153576500431,-0.00026175492745495675,0.0011894318581797921
0.030294067409146207,-1.1138911654613768,1.6578983508434257,-0.11759517896831455,0.49740639937923026,-0.0027062467576807019,0.0040279357406302861,-0.00028570257280931624,0.0012084703580642136
0.030296442669253559,-1.128185537446194,1.6551764361312902,-0.1274085679457293,0.50509136555622558,-0.0027409755525903646,0.0040213227311255836,-0.00030954462571848715,0.0012271413157342703
0.03029881792936091,-1.1422778427175342,1.652315756968664,-0.13717806141809752,0.51262469921242793,-0.0027752134176810841,0.0040143725873874247,-0.0003332800325998482,0.00124544387563758
0.030301193189468261,-1.1561638777103425,1.649314777810245,-0.14690323797612775,0.52000608110504443,-0.0028089501402097728,0.0040070815787420925,-0.00035690776962130164,0.0012633772621599719
0.030303568449575612,-1.169839478447593,1.6461719683717557,-0.15658368849198567,0.52723522472658013,-0.0028421756036141714,0.0039994459872977547,-0.00038042684278908088,0.0012809407792190967
0.030305943709682964,-1.1833005214636587,1.6428858043343948,-0.1662190161522914,0.53431187613061104,-0.0028748797897562169,0.0039914621096559643,-0.00040383628802791887,0.0012981338098411348
0.030308318969790315,-1.1965429247196382,1.6394547680508844,-0.1758088364879471,0.54123581375069207,-0.0029070527811458657,0.0039831262586270278,-0.0004271351712535158,0.0013149558157208264
0.030310694229897666,-1.2095626485104403,1.6358773492528613,-0.18535277740077208,0.54800684821249668,-0.0029386847631448988,0.0039744347649486433,-0.00045032258843725001,0.0013314063367650551
0.030313069490005017,-1.222355696363453,1.6321520457593988,-0.19485047918692147,0.55462482213927822,-0.0029697660261502746,0.0039653839790072861,-0.00047339766566307454,0.0013474849906202095
0.030315444750112368,-1.2349181159286104,1.6282773641864026,-0.20430159455706598,0.56108960995075596,-0.0030002869677565854,0.0039559702725617167,-0.00049635955917654516,0.0013631914721835667
0.03031782001021972,-1.2472459998596737,1.624251820656667,-0.213705788653312,0.56740111765551993,-0.0030302380948971667,0.0039461900404680929,-0.00051920745542592813,0.0013785255530989308
0.030320195270327071,-1.2593354866865536,1.6200739415103431,-0.22306273906284002,0.57355928263705314,-0.0030596100259634444,0.0039360397024060818,-0.00054194057109533539,0.0013934870812367668
0.030322570530434422,-1.2711827616784914,1.6157422640155858,-0.23237213582824209,0.57956407343347649,-0.0030883934929020686,0.003925515704605408,-0.00056455815312983991,0.001408075980159078
0.030324945790541773,-1.2827840576979257,1.611255337079148,-0.24163368145453815,0.58541548951111189,-0.0031165793432894212,0.0039146145215722744,-0.00058705947875252224,0.001422292248569271
0.030327321050649125,-1.2941356560448705,1.6066117219566838,-0.25084709091285379,0.59111356103197221,-0.0031441585423830675,0.0039033326578150726,-0.00060944385547340575,0.00143613595974726
0.030329696310756476,-1.3052338872916338,1.6018099929625189,-0.26001209164074052,0.596658348615278,-0.0031711221751497421,0.0038916666495688026,-0.00063171062109023454,0.0014496072609700634
0.030332071570863827,-1.3160751321077042,1.5968487381786642,-0.26912842353912259,0.602049943093108,-0.0031974614482694467,0.0038796130665176491,-0.00065385914368105589,0.0014627063729181439
0.030334446830971178,-1.3266558220746394,1.591726560162827,-0.27819583896585309,0.6072884652602899,-0.0032231676921152565,0.0038671685135151291,-0.00067588882158856436,0.0014754335890677598
0.03033682209107853,-1.3369724404907899,1.5864420766551857,-0.28721410272586606,0.61237406561863694,-0.0032482323627084308,0.0038543296323012288,-0.00069779908339617606,0.0014877892750695748
0.030339197351185881,-1.3470215231656928,1.5809939212836936,-0.29618299205790777,0.61730692411563959,-0.0032726470436484278,0.0038410931032159712,-0.00071958938789579152,0.001499773868113799
0.030341572611293232,-1.3567996592039757,1.5753807442676777,-0.30510229661783539,0.62208724987772257,-0.0032964034480174337,0.0038274556469088381,-0.00074125922404721912,0.0015113878762821249
0.030343947871400583,-1.3663034917786079,1.5696012131194923,-0.31397181845846989,0.62671528093817364,-0.0033194934202590088,0.0038134140260434705,-0.00076280811092922719,0.0015226318778867193
0.030346323131507934,-1.3755297188933413,1.5636540133439973,-0.32279137200599128,0.63119128395985913,-0.0033419089380304699,0.0037989650469970786,-0.00078423559768219463,0.001533506520796548
0.030348698391615286,-1.3844750941341866,1.5575378491356267,-0.33156078403286554,0.63551555395283577,-0.0033636421140286364,0.0037841055615540011,-0.0008055412634423362,0.0015440125217513019
0.030351073651722637,-1.3931364274097706,1.5512514440728058,-0.34027989362729311,0.63968841398697118,-0.0033846851977885587,0.0037688324685928231,-0.00082672471726747603,0.0015541506656631954
0.030353448911829988,-1.4015105856804175,1.5447935418094996,-0.3489485521591697,0.64371021489968672,-0.0034050305774548533,0.0037531427157665199,-0.00084778559805434822,0.0015639218049069163
0.030355824171937339,-1.4095944936758165,1.5381629067636389,-0.35756662324255251,0.64758133499893666,-0.0034246707815253075,0.0037370333011750218,-0.00086872357444740659,0.0015733268585979999
0.030358199432044691,-1.4173851346011128,1.5313583248022105,-0.36613398269462261,0.65130217976153904,-0.0034435984805663579,0.0037205012750296663,-0.00088953834473912206,0.0015823668118599102
0.030360574692152042,-1.4248795508312921,1.5243786039227729,-0.37465051849113923,0.65487318152697105,-0.003461806488900127,0.0037035437413089722,-0.00091022963676175718,0.0015910427150801047
0.030362949952259393,-1.4320748445937039,1.5172225749311616,-0.38311613071838063,0.65829479918674849,-0.0034792877662626434,0.0036861578594051549,-0.00093079720777060413,0.0015993556831553658
0.030365325212366744,-1.4389681786385886,1.5098890921151689,-0.39153073152156448,0.66156751786950241,-0.003496035419432917,0.0036683408457608576,-0.00095124084431866989,0.0016073068947266825
0.030367700472474096,-1.4455567768974724,1.5023770339139544,-0.39989424504974919,0.66469184862187036,-0.0035120427038325378,0.0036500899754955164,-0.00097156036212281145,0.0016148975914039613
0.030370075732581447,-1.4518379251292868,1.4946853035829697,-0.40820660739720988,0.66766832808532273,-0.0035273030250954495,0.003631402584020821,-0.00099175560592130682,0.0016221290769808619
0.030372450992688798,-1.4578089715540865,1.4868128298541687,-0.41646776654128886,0.67049751816903858,-0.0035418099406075961,0.0036122760686447251,-0.0010118264493228593,0.0016290027166400356
0.030374826252796149,-1.4634673274742311,1.4787585675912729,-0.42467768227672176,0.67318000571895065,-0.003555557161016111,0.0035927078901634426,-0.0010317727946470403,0.0016355199361490543
0.0303772015129035,-1.4688104678829015,1.4705214984398809,-0.43283632614643824,0.67571640218307694,-0.0035685385517077299,0.0035726955744409157,-0.0010515945727561668,0.0016416822210473202
0.030379576773010852,-1.4738359320598255,1.4621006314721814,-0.44094368136883966,0.67810734327326183,-0.0035807481342561361,0.0035522367139751735,-0.0010712917428786193,0.0016474911158242515
0.030381952033118203,-1.4785413241540928,1.453495003826071,-0.44899974276155596,0.68035348862344069,-0.0035921800878379322,0.003531328969451096,-0.0010908642924236055,0.0016529482230890204
0.030384327293225554,-1.4829243137539305,1.444703681338436,-0.45700451666168812,0.68245552144455146,-0.0036028287506169356,0.0035099700712789995,-0.0011103122367873862,0.0016580552027321465
0.030386702553332905,-1.4869826364433263,1.4357257591723975,-0.46495802084253635,0.68441414817621116,-0.0036126886210965168,0.0034881578211185559,-0.0011296356191509631,0.0016628137710792304
0.030389077813440257,-1.4907140943453829,1.4265603624382908,-0.47286028442682454,0.68623009813527835,-0.0036217543594397063,0.0034658900933874901,-0.0011488345102692531,0.0016672257000371195
0.030391453073547608,-1.4941165566522869,1.4172066468081757,-0.4807113477964256,0.6879041231614198,-0.0036300207887567711,0.0034431648367545574,-0.0011679090082517629,0.0016712928162327986
0.030393828333654959,-1.4971879601417848,1.407663799123656,-0.48851126249859561,0.68943699725980634,-0.0036374828963600218,0.0034199800756162684,-0.0011868592383347805,0.0016750170001453022
0.03039620359376231,-1.4999263096800575,1.3979310379968026,-0.49626009114872749,0.69082951624104938,-0.0036441358349855626,0.0033963339115568579,-0.0012056853526451106,0.0016784001852309268
0.030398578853869661,-1.5023296787108822,1.3880076144039692,-0.5039579073296323,0.6920824973585098,-0.0036499749239817356,0.003372224524790985,-0.0012243875299553749,0.001681444357042055
0.030400954113977013,-1.5043962097309902,1.3778928122722935,-0.51160479548736104,0.69319677894309017,-0.0036549956504640193,0.0033476501755886627,-0.0012429659754309064,0.0016841515523398694
0.030403329374084364,-1.5061241147515072,1.3675859490586795,-0.51920085082357903,0.69417322003563497,-0.0036591936704361209,0.0033226092056819231,-0.0012614209203682678,0.0016865238582012513
0.030405704634191715,-1.5075116757453884,1.3570863763210581,-0.52674617918450595,0.69501270001705873,-0.0036625648098770371,0.0032971000396527167,-0.0012797526219254275,0.0016885634111201623
0.030408079894299066,-1.5085572450807503,1.3463934802817235,-0.53424089694643473,0.69571611823632173,-0.0036651050657938544,0.0032711211863015637,-0.0012979613628436219,0.0016902723961037943
0.030410455154406418,-1.5092592459400045,1.3355066823825488,-0.54168513089785031,0.69628439363637395,-0.0036668106072400503,0.0032446712399964747,-0.0013160474511609581,0.0016916530457637853
0.030412830414513769,-1.5096161727247117,1.3244254398318822,-0.54907901811815585,0.6967184643781853,-0.0036676777762991056,0.0032177488820016578,-0.0013340112199177743,0.0016927076394027826
0.03041520567462112,-1.5096265914460583,1.313149246142931,-0.55642270585303455,0.69701928746298347,-0.0036677030890331836,0.003190352881785547,-0.0013518530268538255,0.0016934385020966557
0.030417580934728471,-1.5092891401008857,1.301677631663442,-0.56371635138645781,0.69718783835282028,-0.0036668832363967096,0.0031624820983076826,-0.0013695732540973224,0.0016938480037726441
0.030419956194835823,-1.508602529033177,1.2900101640964883,-0.57096012190936551,0.69722511058958025,-0.0036652150851146192,0.0031341354812839855,-0.0013871723078458832,0.0016939385582837227
0.030422331454943174,-1.5075655412809392,1.2781464490121728,-0.57815419438503424,0.69713211541255737,-0.0036626956785251199,0.0031053120724299633,-0.001404650618039442,0.0016937126224794883
0.030424706715050525,-1.506177032908389,1.2660861303500708,-0.58529875541116283,0.69690988137471233,-0.003659322237386757,0.0030760110066814163,-0.0014220086380251772,0.0016931726952738395
0.030427081975157876,-1.5044359333233819,1.2538288909122222,-0.59239400107869156,0.69655945395773122,-0.003655092160649616,0.0030462315133921824,-0.0014392468442145083,0.0016923213167097456
0.030429457235265227,-1.5023412455800138,1.2413744528465009,-0.59944013682738406,0.69608189518600383,-0.00365000302619051,0.0030159729175085058,-0.0014563657357322256,0.0016911610670213894
0.030431832495372579,-1.4998920466663235,1.2287225781201789,-0.60643737729819547,0.69547828323963723,-0.0036440525915119623,0.0029852346407195796,-0.0014733658340578123,0.0016896945656939681
0.03043420775547993,-1.4970874877770386,1.2158730689835167,-0.61338594618245734,0.69474971206662106,-0.0036372387944048558,0.0029540162025838601,-0.0014902476826590316,0.0016879244705214312
0.030436583015587281,-1.4939267945712993,1.2028257684232049,-0.62028607606789987,0.69389729099426356,-0.0036295597535745856,0.0029223172216307214,-0.0015070118466178326,0.001685853476662448
0.030438958275694632,-1.4904092674153075,1.1895805606054934,-0.62713800828154986,0.69292214434000965,-0.0036210137692305822,0.0028901374164370594,-0.0015236589122486635,0.0016834843156948729
0.030441333535801984,-1.4865342816098424,1.1761373713088379,-0.633941992729527,0.69182541102176032,-0.0036115993236390731,0.0028574766066784209,-0.0015401894867092495,0.0016808197546689999
0.030443708795909335,-1.4823012876025954,1.162496168345905,-0.64069828773377446,0.69060824416780509,-0.0036013150816389589,0.0028243347141542882,-0.0015566041976039224,0.0016778625951598765
0.030446084056016686,-1.4777098111852716,1.1486569619747782,-0.64740715986575303,0.68927181072648225,-0.0035901598911206793,0.002790711763787119,-0.0015729036925795751,0.0016746156723189561
0.030448459316124037,-1.4727594536754141,1.134619805299202,-0.6540688837771369,0.68781729107567902,-0.0035781327834679645,0.0027566078845947576,-0.0015890886389143268,0.0016710818539253621
0.030450834576231389,-1.4674498920829087,1.1203847946577223,-0.66068374202754021,0.68624587863228659,-0.0035652329739623632,0.0027220233106358661,-0.0016051597230989803,0.0016672640394370425
0.03045320983633874,-1.4617808792611318,1.1059520700015588,-0.66725202490931368,0.68455877946171917,-0.0035514598621504663,0.0026869583819279855,-0.001621117650411355,0.0016631651590420778
0.030455585096446091,-1.4557522440427015,1.0913218152610773,-0.67377403026944938,0.68275721188760774,-0.0035368130321737166,0.0026514135453378947,-0.0016369631444835993,0.0016587881727104174
0.030457960356553442,-1.4493638913597959,1.0764942587007087,-0.68025006332862803,0.68084240610178137,-0.0035212922530607291,0.0026153893554438988,-0.0016526969468625562,0.0016541360692463106
0.030460335616660793,-1.4426158023490205,1.0614696732621784,-0.68668043649745014,0.67881560377464256,-0.0035048974789820718,0.0025788864753697243,-0.00166831981656329,0.0016492118653416974
0.030462710876768145,-1.4355080344407822,1.0462483768959081,-0.69306546918989365,0.6766780576660465,-0.0034876288494674014,0.0025419056775896703,-0.0016838325296158738,0.0016440186046308225
0.030465086136875496,-1.4280407214331539,1.0308307328804607,-0.69940548763403354,0.67443103123679116,-0.0034694866895849221,0.002504447844704715,-0.0016992358786055237,0.0016385593567463344
0.030467461396982847,-1.4202140735502102,1.0152171501298888,-0.70570082468007289,0.67207579826082464,-0.0034504715100831156,0.0024665139701892341,-0.0017145306722062025,0.0016328372163771252
0.030469836657090198,-1.4120283774848135,0.99940808348887322,-0.71195181960572207,0.6696136424382777,-0.003430584007494688,0.0024281051591080499,-0.0017297177347077798,0.0016268553023281772
0.03047221191719755,-1.4034839964258281,0.9834040340155179,-0.71815881791897895,0.66704585700942065,-0.0034098250642026927,0.0023892226288034935,-0.0017447979055368781,0.0016206167565826547
0.030474587177304901,-1.3945813700697693,0.96720554925168589,-0.72432217115834574,0.66437374436965535,-0.0033881957484688278,0.0023498677095522011,-0.0017597720387714914,0.0016141247433665098
0.030476962437412252,-1.3853210146168564,0.9508132234807618,-0.73044223669054043,0.66159861568564138,-0.0033656973144238498,0.0023100418451913554,-0.0017746410026495154,0.0016073824482158441
0.030479337697519603,-1.3757035227514833,0.93422769797272598,-0.73651937750574115,0.65872179051265489,-0.0033423312020201251,0.0022697465937141061,-0.0017894056790712857,0.0016003930770472667
0.030481712957626955,-1.3657295636070887,0.9174496612164329,-0.74255396201041912,0.65574459641328786,-0.0033180990369462799,0.0022289836278338994,-0.0018040669630962564,0.0015931598552315061
0.030484088217734306,-1.355399882715439,0.9004798491389886,-0.74854636381780637,0.65266836857758148,-0.0032930026305039821,0.0021877547355174652,-0.0018186257624339321,0.0015856860266705091
0.030486463477841657,-1.3447153019403182,0.88331904531212602,-0.75449696153605206,0.64949444944469403,-0.0032670439794468373,0.0021460618204862149,-0.0018330829969291839,0.0015779748528782656
0.030488838737949008,-1.3336767193956365,0.86596808114548141,-0.76040613855411743,0.64622418832620065,-0.0032402252657814301,0.002103906902685815,-0.0018474395980420735,0.0015700296120655995
0.030491213998056359,-1.3222851093479693,0.84842783606667627,-0.76627428282546317,0.64285894103111985,-0.0032125488565305379,0.0020612921187237033,-0.001861696508322311,0.0015618535982291543
0.030493589258163711,-1.3105415221035295,0.83069923768811549,-0.7721017866495854,0.63940006949276329,-0.0031840173034585265,0.0020182197222743331,-0.0018758546808784876,0.001553450120244809
0.030495964518271062,-1.2984470838796047,0.81278326196041839,-0.77788904645145207,0.63584894139750092,-0.0031546333427590013,0.0019746920844519399,-0.0018899150788422065,0.0015448225009657458
0.030498339778378413,-1.2860029966604649,0.79468093331239575,-0.78363646255889929,0.63220692981553528,-0.0031243998947047256,0.0019307116941506214,-0.001903878674827258,0.0015359740763254016
0.030500715038485764,-1.273210538037769,0.77639332477749756,-0.78934443897804263,0.62847541283377284,-0.0030933200632598857,0.0018862811583515492,-0.0019177464503839716,0.0015269081944455124
0.030503090298593116,-1.2600710610354962,0.75792155810665718,-0.79501338316676251,0.62465577319088805,-0.0030613971356547526,0.0018414032023971263,-0.0019315193954488887,0.0015176282147494852
0.030505465558700467,-1.2465859939194301,0.73926680386745813,-0.80064370580632438,0.62074939791466177,-0.0030286345819228139,0.0017960806702319197,-0.0019451985077899039,0.001508137507081297
0.030507840818807818,-1.2327568399912232,0.72043028152956257,-0.8062358205711897,0.61675767796168623,-0.0029950360544004455,0.0017503165246102103,-0.0019587847924470111,0.0014984394508301415
0.030510216078915169,-1.2185851773670837,0.70141325953633171,-0.81179014389708393,0.61268200785952087,-0.0029606053871892224,0.0017041138472699995,-0.0019722792611688144,0.0014885374340610324
0.03051259133902252,-1.2040726587411164,0.68221705536258814,-0.81730709474738028,0.6085237853513823,-0.0029253465955809436,0.0016574758390733434,-0.0019856829318449475,0.0014784348526515605
0.030514966599129872,-1.1892210111333605,0.66284303555845492,-0.82278709437786401,0.60428441104345387,-0.0028892638754454826,0.0016104058201128644,-0.001998996827934558,0.0014681351094350192
0.030517341859237223,-1.1740320356225697,0.64329261577923269,-0.82823056609993828,0.59996528805489324,-0.0028523616025815592,0.0015629072297843362,-0.0020122219778910067,0.001457641613350081
0.030519717119344574,-1.1585076070637805,0.62356726080125846,-0.83363793504234129,0.59556782167062294,-0.0028146443320305652,0.0015149836268252151,-0.0020253594145829478,0.0014469577785972377
0.030522092379451925,-1.1426496737907172,0.60366848452370847,-0.8390096279114363,0.59109341899697654,-0.0027761167973535407,0.0014666386893190198,-0.0020384101747119446,0.0014360870238021783
0.030524467639559277,-1.1264602573030902,0.58359784995630715,-0.84434607275014162,0.58654348862028494,-0.0027367839098714538,0.0014178762146654694,-0.0020513752982267777,0.0014250327711863094
0.030526842899666628,-1.1099414519388402,0.56335696919290501,-0.84964769869557188,0.5819194402684722,-0.0026966507578689027,0.0013687001195162901,-0.0020642558277346257,0.0014137984457445875
0.030529218159773979,-1.0930954245313909,0.5429475033708977,-0.85491493573545174,0.57722268447573966,-0.0026557226057613969,0.0013191144396766223,-0.002077052807909261,0.0014023874744308546
0.03053159341988133,-1.0759244140519695,0.52237116261645977,-0.86014821446337852,0.57245463225040949,-0.0026140048932263593,0.0012691233299719626,-0.0020897672848964495,0.0013908032853508492
0.030533968679988682,-1.0584307312370618,0.50162970597557099,-0.865347965833,0.56761669474599941,-0.0025715032342980121,0.0012187310640805905,-0.0021024003057167153,0.0013790493069630696
0.030536343940096033,-1.0406167582010706,0.48072494133081672,-0.87051462091117682,0.56271028293559755,-0.0025282234164263136,0.0011679420343314304,-0.0021149529176656386,0.0013671289672876521
0.030538719200203384,-1.0224849480342471,0.4596587253039498,-0.87564861063020472,0.55773680728960962,-0.0024841713995001143,0.0011167607514673222,-0.0021274261677118678,0.0013550456931234443
0.030541094460310735,-1.004037824385972,0.43843296314420493,-0.88075036553916664,0.55269767745693821,-0.002439353314834723,0.0010651918443736759,-0.0021398211018930193,0.0013428029092734165
